DATASET,WEIGHT,SMOOTH,FREQ,DZ,DZ_err_low,DZ_err_high,PHI_0,PHI_0_err_low,PHI_0_err_high,DXY,DXY_err_low,DXY_err_high,R2,Chi2,cramer,KS,KS_res,Wavelength_cm,DZ_phys,DZ_err_low_phys,DZ_err_high_phys,DXY_phys,DXY_err_low_phys,DXY_err_high_phys
Vertical_Copolar,Amplitude,True,1.0,-3.378603804070235,6.828574513187595,6.842761671510123,-1246.2732987450686,-1248.812256234353,-1243.7845147056773,0.0020901710691067174,0.00032806537209620606,0.0003202745184833133,0.9350175278191027,0.0010559313465726308,0.5705090623373203,0.43651137785735566,4.3038252124477274e-20,29.98,-101.28799390303662,306.00350769750287,306.4288280040575,0.06266175224479907,0.05282659981625845,0.05306016373171118
Vertical_Copolar,Amplitude,True,1.025,-3.5375654493462,7.149549258770832,7.1610656512980775,-1301.7375724519507,-1303.7565452261301,-1299.6654651037409,0.000872110282812662,0.0020228722983402932,0.0014626171832893505,0.9785525583271348,0.0004850158892054617,0.7338691103088615,0.32490127949287523,8.121735757520314e-21,29.25,-103.4668723312558,312.5772085145715,312.9140404777945,0.025507520520144693,0.0336575388495671,0.017271172210718815
Vertical_Copolar,Amplitude,True,1.05,-4.088121326463802,8.255043078584402,8.261790583331779,-1501.0247603313755,-1502.2176929379293,-1499.8286523597264,0.01921527922650963,0.038593845112864913,0.038262699086384286,0.9942312438111904,0.00012637965246213342,0.9350076850925984,0.7560914167788522,2.029074067617512e-20,28.55,-116.72266105360033,352.41786633214366,352.6105188115325,0.5486281705211105,0.5532902761509904,0.5438355065095084
Vertical_Copolar,Amplitude,True,1.075,-4.754285191171434,9.585066808679972,9.600526070423182,-1742.775986931744,-1745.53980052528,-1740.0004332866395,0.025079577360521972,0.05050780675850078,0.0498201489481396,0.940018600952403,0.001327708969015765,0.4796539263086975,0.39530698914758006,5.642610690178967e-20,27.89,-132.58593892970083,399.8911239221087,400.32224671995635,0.6994109900011194,0.7091340831449233,0.6899569087048234
Vertical_Copolar,Amplitude,True,1.1,-3.537076665835217,7.1556964954140705,7.164880583545385,-1304.0833246960383,-1305.706406504213,-1302.4214714629568,0.002172103310390486,0.00454796520364786,0.004137540302076726,0.9896428230713086,0.00015399688659216204,0.9811224740362707,0.9376005487441385,2.1511040485671147e-19,27.25,-96.39899161683495,291.41934080430497,291.6696426547936,0.05919819913199099,0.06475140698619652,0.05356574425288576
Vertical_Copolar,Amplitude,True,1.125,-3.725038497811972,7.535147104741682,7.5413487432916915,-1372.3826058669997,-1373.452023787744,-1371.2962739035754,0.022011063280300266,0.0001309733754659495,0.00013072251252935208,0.9956759683378544,6.348397779804516e-05,0.9671837651922147,0.8385708439169026,3.3608116963422626e-19,26.65,-99.2656397692159,300.06388616229077,300.22914878136055,0.5865556234662009,0.5830654163405571,0.5830721013909023
Vertical_Copolar,Amplitude,True,1.15,-3.6193436802396333,7.324727624012527,7.33314794485314,-1335.016386782308,-1336.5536142457652,-1333.5659121863287,0.025159628621257143,0.05052283643525039,0.0501017304009652,0.9859184522665535,0.00017504253559538457,0.9887547888314006,0.9806242533581482,1.7282104195597328e-18,26.07,-94.35234245615702,285.30000320252356,285.51951178356325,0.65588407884642,0.6611911663758125,0.6502133913239003
Vertical_Copolar,Amplitude,True,1.175,-4.453532885484917,8.984723560285964,9.013618816125579,-1636.0416911387854,-1641.3367781656368,-1631.0797971631655,0.08053759430619446,0.16159568590958845,0.16053563933489814,0.7441402636940547,0.003215328295974284,0.3505297256232638,0.2360639801899748,3.2278458717033207e-16,25.51,-113.6285591934771,342.8670579669784,343.6042987986973,2.0548564560392206,2.068136555112395,2.04109025994466
Vertical_Copolar,Amplitude,True,1.2,-3.7263607720239835,7.545289997593521,7.548365213230603,-1375.237203436847,-1375.7742961964807,-1374.70101375182,0.00925668303488717,0.018574571989966218,0.018449784155366657,0.9946697119958521,5.951991985324056e-05,0.9999995194280404,0.9999708747063956,2.3856243948114005e-18,24.98,-93.0945712699873,281.5963241617686,281.6731513663287,0.23125697999631034,0.23278606943451663,0.229668531795925
Vertical_Copolar,Amplitude,True,1.225,-3.6026459049018063,7.295977953871423,7.306442488376154,-1331.6022701416437,-1333.5051758743207,-1329.728296682617,0.01379960980253852,0.027825885262700967,0.02736983809053377,0.9827608066435709,0.00016023158030154541,0.9998986124644421,0.999960530775474,9.562481071493861e-18,24.47,-88.1670262150324,266.72042738278134,266.9765244049037,0.3377158320117484,0.34326298749283113,0.3321022117615696
Vertical_Copolar,Amplitude,True,1.25,-3.802183524989143,7.6935732870600155,7.711017808760459,-1404.3828896096911,-1407.538894131454,-1401.2629304551651,0.0826432697059903,0.16563515576218718,0.16492881264306905,0.9267844008441906,0.0006775636156230773,0.43463394787047405,0.2937246924053884,7.620911947928542e-17,23.98,-91.18927557788797,275.7072953003569,276.12567418349374,1.9820663169852615,1.990427321187455,1.9734868139977102
Vertical_Copolar,Amplitude,True,1.275,-3.667541592156597,7.4330894710624875,7.437019363415948,-1356.3048555188702,-1357.026364108224,-1355.5956126432616,0.014425207700046043,0.028922207768108874,0.02877719992193265,0.9914303488290159,6.475553693472719e-05,0.9999972429767071,0.9999275913376904,3.9105168316450554e-17,23.51,-86.23539676312625,261.01062523871394,261.1030293240723,0.33918184106331994,0.34086990462986066,0.33746031571735435
Vertical_Copolar,Amplitude,True,1.3,-3.938960135499877,7.976021049300762,7.983654496661391,-1454.758916919595,-1456.1551614987127,-1453.3547039230637,0.009072132471122832,0.00012161876225642507,0.00012515267010499397,0.9621246753034963,0.0002975164566747583,0.9089551784788273,0.776789218251814,4.702580537803686e-17,23.06,-90.8361954604247,274.7708843396258,274.9469189509532,0.2092120686784252,0.20640742347259664,0.20632592817103756
Vertical_Copolar,Uniform,False,0.9,-3.252336968291393,6.568387102658715,6.5822367842436895,-1198.5737280891778,-1201.0141402514716,-1196.0639137878518,0.0055761548066932285,0.00038328431371064797,0.0003911399530649286,0.9354649444076137,0.0020297912047774753,0.7032900366769972,0.4101392522054656,6.416899853737483e-22,33.31,-108.3362326631494,327.13100095221097,327.5923376283084,0.18574323952078642,0.17297593435187994,0.17271426085952646
Vertical_Copolar,Uniform,False,0.925,-5.150773291927458,10.354396454908894,10.39458907541038,-1888.6186380303534,-1896.0023456113163,-1881.6538659745083,0.05650946518826549,0.11399320051632934,0.1120225660813496,0.8791217705788207,0.00883985061306433,0.33454001079102935,0.08600911740776712,7.548714273806895e-18,32.41,-166.93653900407398,502.5224810931144,503.82512374107125,1.831471510168167,1.8630476009753187,1.7991793478853708
Vertical_Copolar,Uniform,False,0.95,-3.251880840654032,6.572899884710868,6.583481153898391,-1199.5196350637204,-1201.4264114211423,-1197.628682220956,0.06012798464361869,0.0003214036405057852,0.00032341615963287634,0.9789131853888956,0.0007900229633303297,0.6281573232655835,0.34159789668497503,2.2757442146115774e-23,31.56,-102.61993161502933,310.04159610191226,310.3755102807004,1.8974648748312317,1.887322307736771,1.8872587984677307
Vertical_Copolar,Uniform,False,0.975,-3.3888076766690487,6.8511625568496575,6.856955175459243,-1247.7229229714567,-1248.7743585187684,-1246.719244143231,0.0191639970656823,0.03849288851835524,0.03816975895158612,0.9934256370007783,0.00014442638320181722,0.7823391500781746,0.6839059608692394,3.7394604306750138e-22,30.75,-104.19887005927008,314.8580355029135,315.03614661791084,0.5892535164539162,0.5943236798986679,0.5843881099423408
Vertical_Copolar,Uniform,False,1.0,-2.987552142806758,6.0476116729953695,6.059941877878247,-1106.0465779405451,-1108.244719434359,-1103.8353398157167,0.0027831240143882884,0.0003152752853978467,0.00033079961171445784,0.955258965797991,0.0007270185160155782,0.6636153102768378,0.2544894449956637,2.5195555110112107e-20,29.98,-89.5645600295205,270.8673968771979,271.23704712014603,0.08343595891922924,0.07398424364362204,0.07351883604909695
Vertical_Copolar,Uniform,False,1.025,-3.7318519313560325,7.5402409388492275,7.547801933528918,-1371.444166415793,-1372.7941425539946,-1370.068284974588,0.01633283419152686,0.0328551703289696,0.03247194021924999,0.9880917081988088,0.00026929602257318055,0.6091098774989472,0.17829788623329493,3.117122994389282e-21,29.25,-109.14937203836803,329.6866759378644,329.90782024810335,0.4777034642326128,0.4832460256142619,0.4720372942413399
Vertical_Copolar,Uniform,False,1.05,-4.023822115272349,8.126662072301677,8.133207591729349,-1477.976588049817,-1479.19452126373,-1476.8399019764288,0.01951517863472712,0.03920611814488345,0.03886207414186349,0.9945408278564374,0.00011959740638246118,0.9572092499854645,0.7560914167788522,2.410749329704296e-20,28.55,-114.88681166592922,346.916525760281,347.10341122295796,0.5571907972584692,0.562209062483722,0.5523860341670065
Vertical_Copolar,Uniform,False,1.075,-4.019968019746588,8.1179581990015,8.130609820017508,-1479.3165050548005,-1481.5659482155438,-1477.0298572319532,0.0173866683625529,0.03501805751264938,0.0345190867018241,0.9815514810898953,0.0004083643331254414,0.3079616745330307,0.05224838094271614,4.774529355106613e-20,27.89,-112.10754360197414,338.49848708289625,338.85131132122865,0.48487367858982033,0.4916983712801818,0.4777832377129667
Vertical_Copolar,Uniform,False,1.1,-3.6271722067846826,7.337835385800108,7.343280381711727,-1336.4505705963188,-1337.4141093973585,-1335.476509073209,0.00779478908649738,0.0001318576046990972,0.00013000764879815378,0.9935334426341167,9.614875831241319e-05,0.9631567927988153,0.8488414347439219,1.4983502933947593e-19,27.25,-98.85444286011494,298.8387798336052,298.98717698889106,0.21243808907569312,0.2088444604012627,0.2088948788400568
Vertical_Copolar,Uniform,False,1.125,-3.7608170855972007,7.607064706071517,7.612505803350221,-1385.2637404347768,-1386.2520073580133,-1384.3063532000024,0.022860569871895997,0.00012051380782717586,0.00011507029139129141,0.9958503125794008,6.0924314311664926e-05,0.9688430449015348,0.8385708439169026,3.0429174437989383e-19,26.65,-100.21907539374055,302.9337977402497,303.0787932893519,0.6091934607267953,0.6059819824448887,0.60612704246022
Vertical_Copolar,Uniform,False,1.15,-3.619528915327741,7.32507473637096,7.333289711641141,-1335.0853943364255,-1336.5330961086963,-1333.621772424858,0.01927021295030475,0.038723561320477176,0.03835860972908675,0.9871159361302534,0.0001601570545527915,0.9920542109418329,0.9806242533581482,1.9792616167805497e-18,26.07,-94.35717133288499,285.31388091987213,285.5280363658423,0.5023534353526342,0.5071275760195031,0.4976136860513337
Vertical_Copolar,Uniform,False,1.175,-3.5882993248322315,7.255042522905381,7.282578169579879,-1325.4157036172799,-1330.4767770753072,-1320.4650824248781,0.03179116526115053,0.06426113429926303,0.06291845054110612,0.8855309705652689,0.0014385049975745314,0.18353189355725108,0.05129007858492739,1.372496285594396e-16,25.51,-91.55277230903789,276.65975365681027,277.362305078016,0.8111277937297472,0.8284469641803951,0.7941893927612855
Vertical_Copolar,Uniform,False,1.2,-3.630138593599425,7.350750446516752,7.357960236330803,-1340.7055841320284,-1342.0117240307798,-1339.396735713307,0.008310054436629952,0.016774020695597816,0.016467279108559774,0.9955123870064926,5.011030651590835e-05,0.999999808712003,0.9999999985815169,2.3034523845400786e-18,24.98,-90.69068098798621,274.33230969680744,274.5124297476423,0.2076076371392582,0.2114527707670867,0.20378953623800708
Vertical_Copolar,Uniform,False,1.225,-3.4443068634795315,6.979172870295926,6.99025927679946,-1274.7607532880336,-1276.7856198211055,-1272.7706373230715,0.018947487950230293,0.03811480842881192,0.0376709487007595,0.9864322712867931,0.0001261067480288474,0.9967743910102566,0.9750686445483481,9.29668415904842e-18,24.47,-84.29201801704484,255.09229471850858,255.36361072308665,0.46369910085917726,0.46907903016716096,0.45821651597287155
Vertical_Copolar,Uniform,False,1.25,-3.297792226540848,6.685322844501647,6.701654926670472,-1223.2294150269163,-1226.3091172284676,-1220.3394353560016,0.0634507537363935,0.12725234938901125,0.126554198218507,0.9652770397283664,0.0003213388236667555,0.22052639726064105,0.026257980749882358,9.076927537554065e-17,23.98,-79.0922590054379,239.4290084515739,239.82070725618593,1.5217645939668873,1.5301789748016312,1.5134349383647474
Vertical_Copolar,Uniform,False,1.275,-3.4756249910327943,7.04754863403557,7.054914887822811,-1287.382587361755,-1288.742937137145,-1286.079765070545,0.012083330530840668,0.024302403813481588,0.024025285977178068,0.9953394548479713,3.521684811979388e-05,0.9631687986694382,0.776789218251814,4.51339251968488e-17,23.51,-81.72283601160387,247.4327911388247,247.60599485091325,0.28411696946409165,0.2873087069713765,0.2807927981634491
Vertical_Copolar,Uniform,False,1.3,-3.536208855236231,7.165671266423402,7.1832579322017,-1310.1470082481371,-1313.385189902788,-1307.1644471056254,0.00663597929971405,0.00031817128094651075,0.0003317709404313,0.9782695396208225,0.00017069608315518672,0.40695085922544383,0.0916560140894893,8.70359752160619e-17,23.06,-81.54836497789506,246.79561129951387,247.20117666579853,0.1530320419614149,0.14569470731680237,0.1453810861364248
Vertical_Copolar,Uniform,True,0.9,-3.2571593910302483,6.580245618221037,6.58937829135288,-1200.301018283023,-1201.9149738192443,-1198.6116389250271,0.0005229075613393956,0.00023177041562193423,0.000238450800214038,0.9349425031644392,0.002046223307154622,0.7193406727323295,0.4101392522054656,4.880541842234431e-22,33.31,-108.49686888163791,327.6866475627728,327.990859399029,0.01741819368008035,0.009697857836637989,0.009475332401387754
Vertical_Copolar,Uniform,True,0.925,-5.126421221699779,10.30700775825545,10.34410572477503,-1879.9233926895706,-1886.6152000676443,-1873.545659356216,0.06287128851397142,0.1265904129403005,0.12490626088756997,0.8785871132600591,0.008878950216439283,0.3276803652458038,0.08600911740776712,5.64409735694798e-18,32.41,-166.14728851856646,500.19736316423905,501.3997080906938,2.0376581752681795,2.0651365333380576,2.010553172956022
Vertical_Copolar,Uniform,True,0.95,-3.2549136594367387,6.580193630816005,6.5883923508564965,-1200.5660072960832,-1201.9662365229603,-1199.101209891933,0.05605816947738926,0.00020762142024999264,0.00021791666299098705,0.9786401292341639,0.0008002530827910068,0.6438249088067598,0.34159789668497503,3.271338339150126e-23,31.56,-102.71563858319104,310.3674725514305,310.6262003865245,1.7690333072218,1.76248137712599,1.7621564891126185
Vertical_Copolar,Uniform,True,0.975,-3.3883317188359703,6.849991164560041,6.856329833938256,-1247.5753471425753,-1248.7278503947364,-1246.432884755883,0.023525761254534906,0.04722950751050067,0.0468761181197523,0.992912839937317,0.0001556915696846756,0.7790105037162255,0.6839059608692394,3.419152203770401e-22,30.75,-104.18423533427696,314.80738287291666,315.002283926593,0.7233687992634034,0.7288414721932589,0.7179754748513535
Vertical_Copolar,Uniform,True,1.0,-2.9857038065730617,6.044656670768635,6.0550280646279955,-1105.401684720573,-1107.2769435470063,-1103.637650071401,0.0003533365321403662,0.0009228373460215371,0.00048749738378677963,0.9549502896770357,0.0007320343423009771,0.6667183425957696,0.2544894449956637,2.4866691213957704e-20,29.98,-89.50914830324948,270.7233964128321,271.0343229786305,0.01059276274715564,0.017073204882643675,0.0040220411482451614
Vertical_Copolar,Uniform,True,1.025,-3.7338762253461946,7.545077387656324,7.551205447141714,-1372.1824592598252,-1373.2920645784013,-1371.0834601426548,0.0207300507474406,0.041607499226550514,0.04130973613505369,0.9876965565023729,0.00027823204647482887,0.6097037207561133,0.17829788623329493,3.1510610079074965e-21,29.25,-109.20857867944368,329.8873392497567,330.066573007405,0.6063134505404834,0.6106245459825096,0.6019155577774841
Vertical_Copolar,Uniform,True,1.05,-4.017347212552103,8.114418389400317,8.119686800295117,-1475.6681677010665,-1476.6385363025754,-1474.717350167255,0.024119721826901235,0.048358412409356316,0.04811940070418516,0.9941007330913926,0.00012923883022433822,0.9744220076138855,0.8675716058982984,2.111000437488062e-20,28.55,-114.70194242766128,346.38207901801576,346.53250090867346,0.6886581612155211,0.6920549169919676,0.685230735412536
Vertical_Copolar,Uniform,True,1.075,-4.0216416680701395,8.121464368936918,8.133749135932607,-1479.9154609392435,-1482.201492295476,-1477.7291787612376,0.021892484894055812,0.04404952917881716,0.04352460964922241,0.9810975887827391,0.00041841139599405394,0.30108540597042055,0.05224838094271614,3.959419732300998e-20,27.89,-112.15421775497369,338.6429401478125,338.9855336821004,0.6105304054062196,0.6179083505249726,0.6032695676385157
Vertical_Copolar,Uniform,True,1.1,-3.6293153651504415,7.342195180060492,7.3475598058695555,-1337.2112293729433,-1338.1872450256858,-1336.2708885117527,0.004034447457714983,0.00011572781771124457,0.00011397278391746691,0.9931146175357985,0.00010237610787028152,0.9517810323298952,0.7305621681256868,1.800521709279155e-19,27.25,-98.9128521977835,299.0160103928824,299.1622171526596,0.10995426545638418,0.10680023573541782,0.10684806718040961
Vertical_Copolar,Uniform,True,1.125,-3.763241719934694,7.612912353569264,7.616375317519861,-1386.1136968229448,-1386.7501576521045,-1385.496165032472,0.019104301871953177,6.639512864374877e-05,6.847162979445667e-05,0.9954631845122602,6.660799832223922e-05,0.9589174859371243,0.8385708439169026,3.6372266370581605e-19,26.65,-100.28368757932174,303.15423931399687,303.24652113397144,0.5090956103614973,0.5073262984668008,0.5072709634104443
Vertical_Copolar,Uniform,True,1.15,-3.6118369034672657,7.311175453421903,7.3165006298324595,-1332.3474342801203,-1333.2868473478309,-1331.408752731397,0.02222674293222659,0.04457588916306385,0.044333404735583025,0.9868091026240523,0.00016397118890419438,0.9877346231335041,0.9806242533581482,1.9110046936005926e-18,26.07,-94.15664897265742,284.7510194118415,284.88984095318096,0.5794269475640292,0.5826178680647076,0.5762965634959079
Vertical_Copolar,Uniform,True,1.175,-3.568091957829633,7.215566550924123,7.241953567527309,-1318.192045254556,-1323.0235437885876,-1313.5726953720525,0.036470897910865024,0.0735517713314828,0.07235582564157268,0.8845344875016701,0.0014510275626217239,0.18353189355725108,0.05129007858492739,1.7894655657444193e-16,25.51,-91.03719646023643,275.136977921013,275.8102229054178,0.9305276706523652,0.9460907393662868,0.915577079960954
Vertical_Copolar,Uniform,True,1.2,-3.62544075975158,7.342690956469989,7.347279117925983,-1339.0199109806865,-1339.8310512587943,-1338.2127565520632,0.012015431627615028,0.024125810763103474,0.023937094739815187,0.9950759469596611,5.4983753614440626e-05,0.9999977233903451,0.9999999985815169,2.6207133356064058e-18,24.98,-90.57331639160947,274.0135972394852,274.12822192286797,0.30017798179780414,0.3025500273616664,0.2978353906545346
Vertical_Copolar,Uniform,True,1.225,-3.443626119107344,6.978509083008414,6.988009185427841,-1274.5334207324834,-1276.2477074984622,-1272.8811118017566,0.022541729722995275,0.04527347153767189,0.044893831372259024,0.9859032527415744,0.00013102376913051158,0.9941037546813494,0.9750686445483481,7.696630625412823e-18,24.47,-84.27535825960747,255.05939019188656,255.29188480866793,0.5516604539778296,0.5563105921014926,0.5470197138692763
Vertical_Copolar,Uniform,True,1.25,-3.271733204469637,6.63418783656854,6.648812600521119,-1213.918105405596,-1216.5804267750189,-1211.3658322067977,0.06652195478435934,0.13331150844871043,0.13275292761197038,0.9648274046853446,0.00032549990885862023,0.21888432596396845,0.026257980749882358,9.062904062088152e-17,23.98,-78.46727514305353,237.5776334117403,237.9283849263814,1.5954224268614354,1.6018403569406978,1.5884436911776583
Vertical_Copolar,Uniform,True,1.275,-3.468452852960844,7.034069125327129,7.039782793644615,-1284.8152582785472,-1285.8530942097027,-1283.7894687703183,0.015312918025954915,0.03073823453763357,0.03051573587076643,0.9948772213873182,3.8709659593280525e-05,0.9373175934349334,0.776789218251814,5.297823928661241e-17,23.51,-81.55419656833286,246.94720620156656,247.0815524501231,0.3600546928747868,0.36269753352659834,0.3574658925664554
Vertical_Copolar,Uniform,True,1.3,-3.513940518902674,7.1233416611251865,7.136410083279876,-1302.1321623078904,-1304.548068222612,-1299.811078252198,0.0030470026233508207,0.000249590268314618,0.00024876898702388094,0.97786431541445,0.00017387918114853432,0.4130535222592798,0.0916560140894893,1.07513902207527e-16,23.06,-81.03483580212523,245.30592086078082,245.60729119923744,0.07026680046052236,0.06451100968891321,0.0645299492225178
